Chi0n,SlogP_VSA6,MinPartialCharge,BCUT2D_CHGHI,SlogP_VSA1,TPSA,HeavyAtomMolWt,SMR_VSA7,Target feature,Kappa1,AvgIpc,SMR_VSA4,SlogP_VSA8,FpDensityMorgan1,PEOE_VSA2,fr_allylic_oxid,BCUT2D_LOGPHI,BCUT2D_CHGLO,EState_VSA4,SlogP_VSA5,SPS,RingCount,fr_piperzine,SMR_VSA6,VSA_EState7,Kappa3,PEOE_VSA8,NumSaturatedHeterocycles,SMR_VSA5,FpDensityMorgan2,fr_NH2,SlogP_VSA2,FpDensityMorgan3,fr_Imine,fr_NH1,fr_C_O,SlogP_VSA4,NumAromaticHeterocycles,BCUT2D_MWHI,Chi1n,EState_VSA8,VSA_EState2,qed,Chi4v,BalabanJ,VSA_EState4,PEOE_VSA7,BCUT2D_MRLOW,BCUT2D_MWLOW,BCUT2D_LOGPLOW,PEOE_VSA12,Kappa2,VSA_EState5,PEOE_VSA5,EState_VSA7,NHOHCount,EState_VSA3,VSA_EState8,MolLogP,fr_bicyclic,PEOE_VSA6,PEOE_VSA3,SMR_VSA10,EState_VSA2,Target Feature
15.25028492141973,53.52334128032854,-0.4573792052231779,2.592316095734774,10.47053043096223,47.61,308.255,48.53093654769288,0,16.19319806185771,2.92051309758689,21.74029171759062,0.0,0.96,4.992404732635669,0,2.637835331795212,-2.341842673811976,35.21252388502234,40.0336764678499,28.44,4,0,5.733667477162185,3.755862605239929,2.622489617226438,16.81406174685104,0,40.0336764678499,1.56,1,5.711685002770702,2.08,1,0,0,16.74788698495495,0,16.48053625393566,9.099149927359559,20.77121159907187,5.01245722401296,0.701836833957373,4.514019069493782,1.523516049715847,9.44534862807167,79.12629793202909,0.1937010586340334,9.700419604583464,-2.318834796048487,0.0,5.618466768410216,2.382598464830799,0.0,48.53093654769288,2,5.41499046939678,7.227081056343808,5.979800000000006,2,20.77121159907187,0.0,17.08645755213783,5.41499046939678,1.5170420073059672
17.07660562856737,18.19910120538483,-0.3304540372829667,2.529044342094073,0.0,0.0,290.26,34.88945568047582,0,17.98560551795145,2.438290333985432,11.33289651555817,0.0,1.125,0.0,0,2.572702580647616,-2.560380670350534,10.40093690385602,75.98649581171892,33.25,3,0,27.68777235394414,6.819360932644663,3.049801780155555,5.41499046939678,0,71.13195342895072,1.833333333333333,0,32.17080321163877,2.458333333333333,0,0,0,11.33289651555817,0,15.28234254758229,9.989090219229947,67.03706595217888,0.0,0.6402829083318621,6.275873876401047,2.002456526352076,5.69068136127908,59.6244435285146,-0.8778194190700686,9.493121969001452,-2.552272627118884,0.0,5.867333425954733,1.462168361165249,0.0,0.0,0,16.74788698495495,11.09572932066664,5.526500000000006,3,52.31487162707333,0.0,0.0,0.0,1.8599543364125866
22.57909220785866,48.53093654769288,-0.457379228706033,2.617957681245817,15.37044016181271,33.29,428.3650000000002,48.53093654769288,0,23.25128776332081,3.337073624442143,33.49577396990991,0.0,0.6,0.0,0,2.665038175552888,-2.395598108708276,23.3348357588906,80.0673529356998,38.0,6,0,10.63357720801266,8.044148793022343,3.361297454139301,23.45845420766305,0,92.15103459399572,0.9714285714285714,0,12.08368165829592,1.257142857142857,0,2,0,33.49577396990991,0,16.4805577520454,13.9396300320943,100.7069369538493,0.0,0.4407887670643804,8.620851263183447,1.065014883343977,4.031772832731156,120.5516402551589,0.1421584676853151,9.689090392534677,-2.395601408631165,0.0,7.668835906696851,3.474706105676774,0.0,0.0,2,33.74364353588304,14.88500483144503,8.732300000000004,4,41.54242319814374,0.0,11.37477254936712,0.0,2.8025172777480525
19.60617426259088,18.19910120538483,-0.3543358430268191,2.543244777485806,5.316788604006331,32.34,356.2990000000001,34.88945568047582,0,22.33778810689068,2.701059926730339,11.33289651555817,0.0,1.206896551724138,4.794537184071822,0,2.569898147969309,-2.542828379897654,51.86231211535434,89.83397021110015,28.89655172413793,3,0,26.1790256236503,5.596823094200439,4.125617018755943,13.08951281182515,0,84.97942782833196,1.931034482758621,0,36.98611508385229,2.586206896551724,0,1,1,11.33289651555817,0,16.15072689164189,11.89824267236878,69.95822273838537,15.77268987001159,0.6776977998882487,6.211604399621358,1.802235408113201,4.343918730003723,72.71395634033975,-0.1385599350871279,9.492302048348856,-2.554090745048503,5.907179729351506,8.79486192847442,1.274510359712987,0.0,0.0,1,11.83581209232279,17.37733775165996,5.278300000000005,3,66.16234602645459,0.0,5.907179729351506,16.73716066814507,0.7611502301877958
20.60617426259088,18.19910120538483,-0.349962832555415,2.543999050885461,5.316788604006331,29.1,368.3100000000002,34.88945568047582,0,23.31599426775492,2.724713606545579,11.33289651555817,0.0,1.2,4.794537184071822,0,2.570015261509513,-2.54291084544554,56.34534297304897,89.83397021110015,28.73333333333333,3,0,33.22669760632749,5.604839675833092,4.068201835415833,0.0,0,84.97942782833196,1.9,0,43.61690819337362,2.533333333333333,0,1,1,11.33289651555817,0,16.1507484075899,12.34545626786873,72.10598499021211,13.51682914141067,0.5939755186392852,6.323407798496347,1.801665452995888,4.347639258055024,73.47191792789584,-0.9044505924121932,9.492297887023657,-2.56277061799237,5.907179729351506,8.648957288465539,1.284595734757153,0.0,0.0,1,17.74299182167429,17.74256671361511,5.422900000000006,3,52.31487162707333,0.0,5.907179729351506,10.82998093879356,1.897891626633099
21.68910964199699,0.0,-0.3028453536435101,2.625182033708714,0.0,6.48,364.3220000000002,0.0,0,23.09077520673115,3.208016528781523,33.49577396990991,0.0,0.6,0.0,0,2.670045717169999,-2.432559724251623,23.91949375061871,105.7506394274039,43.4,4,0,27.18485677717953,14.31350014411158,3.248563586111441,12.08368165829592,0,117.8343210856998,0.9666666666666667,0,49.0683578971764,1.233333333333333,0,0,0,33.49577396990991,0,15.16048911264968,13.35457756487689,65.43758662519906,5.482577287164228,0.379590592721592,9.043384613602358,1.149013843848673,2.168815257051812,112.0472037304975,0.05522979123943213,9.685882295475244,-2.454692882868927,0.0,7.754063432802967,1.922548514309184,0.0,0.0,0,21.65996187758712,17.9788907594322,6.840000000000009,4,54.38406644399575,0.0,0.0,0.0,2.0419474981456163
20.50178923218363,0.0,-0.3134072130246038,2.614026571818135,10.63357720801266,24.06,352.3110000000001,0.0,0,22.12602257523509,3.17926985320412,33.49577396990991,0.0,0.5862068965517241,0.0,0,2.658351326545622,-2.394126746350383,23.91949375061871,112.1714610503299,44.06896551724138,4,0,13.08951281182515,15.59723063456195,3.432902681733851,12.08368165829592,0,124.2551427086258,0.9655172413793104,0,25.17319447012107,1.275862068965517,0,2,0,33.49577396990991,0,14.974253646215,13.09575411272515,52.1760004061564,0.0,0.4050383767947234,8.3576817292822,1.046187172493626,2.160698271532776,97.95185976514314,0.120594299048093,9.689291157762858,-2.443640546595009,0.0,7.803487429104941,1.917438697056978,0.0,0.0,2,21.65996187758712,17.68937660258408,6.545700000000007,4,60.80488806692176,0.0,0.0,0.0,1.0182536410806673
22.39621642318354,0.0,-0.3028453536690731,2.625109226977481,0.0,6.48,376.3330000000002,0.0,1,24.0575266998932,3.234404287389667,33.49577396990991,0.0,0.5806451612903226,0.0,0,2.670023592886438,-2.431568223025765,23.91949375061871,112.1714610503299,42.38709677419355,4,0,27.18485677717953,15.77921250099999,3.651585439293148,12.08368165829592,0,124.2551427086258,0.9354838709677419,0,49.0683578971764,1.225806451612903,0,0,0,33.49577396990991,0,15.15980771577602,13.85457756487689,65.43758662519906,5.48464851709045,0.3372330308181192,9.220161308898993,1.109559074819464,2.176475883586611,112.0472037304975,0.05615714824331806,9.685969793969653,-2.453482299438783,0.0,8.296541870609387,1.925660261817004,0.0,0.0,0,21.65996187758712,17.9928235764317,7.230100000000009,4,60.80488806692176,0.0,0.0,0.0,3.064727578667474
15.80310621305588,17.02821761244099,-0.4808212588768724,2.550001399687504,0.0,71.44,371.736,28.82308861201421,0,19.68497959322687,2.520549666192786,11.33289651555817,0.0,1.269230769230769,4.794537184071822,0,2.574995551081646,-2.533876323922629,42.37364096679502,75.9864958117189,31.38461538461538,3,0,0.0,3.959056249300131,2.875273476048926,10.68238925988949,0,76.02743690446849,1.923076923076923,0,19.49362966712149,2.461538461538462,0,0,1,11.33289651555817,0,35.73294425122507,9.263826714295893,6.923737199690624,12.21597381471209,0.7397026519634935,6.669969779383579,2.238376265900245,1.749981392248258,72.61454779666684,-0.1569753467380439,9.495126721731918,-2.519773383579202,0.0,6.232725078836435,-0.7126024257439605,0.0,26.83757866753348,1,6.42082162292601,7.880229859890679,4.832400000000004,3,33.25840029045949,8.417796984328938,25.70251537366281,22.14628603723734,2.876199519541548
7.052041763877789,0.0,-0.3250304809663282,2.481276293938632,5.733667477162185,26.02,134.117,0.0,0,6.473203017832648,1.787472375890056,23.48738561564636,0.0,0.8181818181818182,0.0,0,2.5391930577737,-2.547052669565891,17.75371813848418,38.52492973755606,60.27272727272727,4,0,0.0,8.569791666666667,0.8682518116739604,5.538925252383345,0,44.0638549899394,1.181818181818182,1,5.538925252383345,1.454545454545455,0,0,0,17.75371813848418,0,14.78866437460914,5.023569920549402,0.0,0.0,0.5620664127719119,4.177633568359496,1.940003547175709,6.621180555555556,56.27864787604024,0.0003654170496190726,9.531930652599877,-2.552993476724806,0.0,1.820089738360236,3.059027777777777,0.0,0.0,2,5.538925252383345,0.0,1.9139,0,0.0,0.0,0.0,0.0,2.4527504235381876
6.999635521070493,0.0,-0.3271861338567888,2.459637759732241,5.733667477162185,26.02,134.117,0.0,0,6.473203017832648,1.979916849484787,29.40529166180775,0.0,0.7272727272727273,0.0,0,2.523969453992179,-2.527790950210241,23.67162418464557,32.10410811463005,60.27272727272727,4,0,0.0,7.40712962962963,0.8072557362756115,6.041840829147961,0,38.14594894377801,1.181818181818182,1,6.041840829147961,1.636363636363636,0,0,0,23.67162418464557,0,14.72588303737661,5.082482904638631,0.0,0.0,0.5607454125726653,3.967253820726556,1.907860171488034,6.167037037037037,55.77573229927562,0.0003492943488164301,9.542292990918316,-2.517780153026266,0.0,2.007031939630765,4.006574074074074,0.0,0.0,2,6.041840829147961,0.0,1.7698,0,0.0,0.0,0.0,0.0,2.388494855420458
14.5681694601301,12.15204021366776,-0.3885191219767066,2.51632375110316,5.316788604006331,32.26,270.226,12.15204021366776,1,15.20312765533395,2.756750716908739,29.08661465404235,0.0,1.090909090909091,0.0,2,2.554856984658141,-2.575303575531223,30.71929616732276,65.71696295955395,47.81818181818182,5,0,6.544756405912575,14.09537572436382,2.468567930856266,18.00158770445731,0,76.85693902292098,1.636363636363636,0,22.79125986412031,2.090909090909091,0,1,0,29.08661465404235,0,16.28496494341424,9.431463682936613,38.24004041674597,0.0,0.7721078355544777,6.799880143508386,1.438857067604369,-0.1409744661753589,75.03819716805366,-0.06196618349311333,9.526279335509718,-2.615530012450852,0.0,4.830171994844535,3.232661131582262,0.0,0.0,2,11.45683129854474,7.342836750440918,3.898100000000003,0,25.99951461304901,0.0,0.0,5.41499046939678,2.163275021719188
15.87273549723936,12.13273413692322,-0.4927029063230549,2.475071666121743,14.21058886140015,57.15000000000001,320.215,17.69618562862022,1,18.33464460373244,2.58604410649069,11.83581209232279,0.0,1.08,0.0,0,2.493017186107446,-2.492631356502737,24.82591636047502,51.19817877053057,34.96,3,0,21.3293926238326,3.672272073748895,3.444884403696844,12.3387276690874,1,57.33974447756557,1.72,0,38.14093721740529,2.28,0,0,0,11.83581209232279,0,16.53184809516055,9.069657878632821,6.923737199690624,0.0,0.8965733964405183,4.45998000813896,1.932394158044765,0.2223638274754345,43.37947212032425,-0.1973857771939412,9.683357218258113,-2.510467624366919,5.749511833283905,7.040798070949275,2.635806416957661,0.0,19.05647133661384,1,29.58726316893912,4.213794831778237,3.729600000000003,1,13.34455882261663,0.0,0.0,18.125838821658,3.1543327869271462
15.98308579955585,23.78185877382637,-0.4927029063228963,2.494559191964242,14.21058886140015,77.38000000000001,336.2140000000001,29.34531026552336,0,19.0141625148721,2.623591923271753,5.917906046161393,0.0,1.115384615384615,0.0,1,2.483712141483995,-2.490395588443562,11.13655602176626,38.35653552467856,33.88461538461539,3,0,21.3293926238326,1.552472134680827,3.172146116319208,12.3387276690874,1,50.60206761946186,1.730769230769231,0,49.35143099999429,2.269230769230769,0,0,0,5.917906046161393,0,16.53349230059169,8.84469352078559,0.0,0.0,0.8000354586064138,4.072098926846186,1.985422777244497,0.7470597707951163,43.53758618099674,-0.2061256023715621,9.7023234083906,-2.545342173825653,5.749511833283905,7.098878537917622,1.43994000377929,0.0,32.05622864313835,2,30.09017874570373,3.709720757704163,2.620500000000001,1,6.076020106833881,0.0,0.0,12.0218724339097,3.028208330167622
15.98308579955585,23.78185877382637,-0.4927029063228963,2.494559191964242,14.21058886140015,77.38000000000001,336.2140000000001,29.34531026552336,0,19.0141625148721,2.623591923271753,5.917906046161393,0.0,1.115384615384615,0.0,1,2.483712141483995,-2.490395588443562,11.13655602176626,38.35653552467856,33.88461538461539,3,0,21.3293926238326,1.552472134680827,3.172146116319208,12.3387276690874,1,50.60206761946186,1.730769230769231,0,49.35143099999429,2.269230769230769,0,0,0,5.917906046161393,0,16.53349230059169,8.84469352078559,0.0,0.0,0.8000354586064138,4.072098926846186,1.985422777244497,0.7470597707951163,43.53758618099674,-0.2061256023715621,9.7023234083906,-2.545342173825653,5.749511833283905,7.098878537917622,1.43994000377929,0.0,32.05622864313835,2,30.09017874570373,3.709720757704163,2.620500000000001,1,6.076020106833881,0.0,0.0,12.0218724339097,3.137340391356181
15.98308579955585,23.78185877382637,-0.4927029063228963,2.494559191964242,14.21058886140015,77.38000000000001,336.2140000000001,29.34531026552336,0,19.0141625148721,2.623591923271753,5.917906046161393,0.0,1.115384615384615,0.0,1,2.483712141483995,-2.490395588443562,11.13655602176626,38.35653552467856,33.88461538461539,3,0,21.3293926238326,1.552472134680827,3.172146116319208,12.3387276690874,1,50.60206761946186,1.730769230769231,0,49.35143099999429,2.269230769230769,0,0,0,5.917906046161393,0,16.53349230059169,8.84469352078559,0.0,0.0,0.8000354586064138,4.072098926846186,1.985422777244497,0.7470597707951163,43.53758618099674,-0.2061256023715621,9.7023234083906,-2.545342173825653,5.749511833283905,7.098878537917622,1.43994000377929,0.0,32.05622864313835,2,30.09017874570373,3.709720757704163,2.620500000000001,1,6.076020106833881,0.0,0.0,12.0218724339097,3.137340391356181
15.98308579955585,23.78185877382637,-0.4927029063228963,2.494559191964242,14.21058886140015,77.38000000000001,336.2140000000001,29.34531026552336,0,19.0141625148721,2.623591923271753,5.917906046161393,0.0,1.115384615384615,0.0,1,2.483712141483995,-2.490395588443562,11.13655602176626,38.35653552467856,33.88461538461539,3,0,21.3293926238326,1.552472134680827,3.172146116319208,12.3387276690874,1,50.60206761946186,1.730769230769231,0,49.35143099999429,2.269230769230769,0,0,0,5.917906046161393,0,16.53349230059169,8.84469352078559,0.0,0.0,0.8000354586064138,4.072098926846186,1.985422777244497,0.7470597707951163,43.53758618099674,-0.2061256023715621,9.7023234083906,-2.545342173825653,5.749511833283905,7.098878537917622,1.43994000377929,0.0,32.05622864313835,2,30.09017874570373,3.709720757704163,2.620500000000001,1,6.076020106833881,0.0,0.0,12.0218724339097,2.922670226366948
15.24297898524244,35.93389898749414,-0.492702904739005,2.406815268248949,14.21058886140015,57.15000000000001,320.215,41.49735047919113,0,17.83057456193319,2.629577133533492,5.917906046161393,0.0,1.12,0.0,1,2.463677651213041,-2.426687050647295,23.13048217476154,31.43279832498794,28.84,3,0,21.3293926238326,2.589972134680828,3.139539952824504,5.917906046161393,1,38.07727960878755,1.76,0,38.64385279416992,2.32,0,0,0,5.917906046161393,0,16.53263480003742,8.474640113628885,12.65495579043238,0.0,0.8467213379100113,3.726089397330639,1.945784268317048,2.991573961502263,43.03467060423213,-0.1110029094002907,9.763159407986471,-2.437075226971928,5.749511833283905,7.099208137526081,1.899666950113379,0.0,19.05647133661384,1,23.66935712277772,6.185618811370073,3.425700000000003,1,18.22806032050165,0.0,0.0,18.125838821658,2.6510000648896352
7.369061139355242,9.95097366589253,-0.3576001704189179,2.190510284277511,5.559266895052008,119.08,224.161,20.4681223478894,0,9.579885719888498,2.611818581616872,0.0,5.777653723919194,1.6,4.794537184071822,0,2.075329315516728,-1.889757882873918,4.515397893615622,0.0,10.73333333333333,2,0,6.255769183511404,1.723304358780549,1.43606276496133,0.0,0,5.156436481820707,2.333333333333333,0,35.97450207179502,2.933333333333333,0,1,0,10.11431826876557,2,32.16642633823241,3.67049933459767,20.28002394585032,24.81469395628622,0.415353915052469,1.299115827547729,2.781634662118296,-0.9013425925925922,11.17908023232907,-0.3913513088497612,10.70889852998146,-2.200870449631476,5.156436481820707,3.309314992575648,-0.7268490173847317,14.7127615102177,0.0,1,5.156436481820707,0.0,-0.5573000000000004,1,11.76188494939112,0.0,23.35740145114534,5.777653723919194,3.340673395980284
7.777309429819105,9.95097366589253,-0.3576001704188632,2.200881587597857,5.559266895052008,136.15,240.16,20.4681223478894,0,10.35125937064206,2.617738830171671,0.0,5.777653723919194,1.5625,9.00343567623629,0,2.004875748307583,-1.889817264610682,0.0,0.0,12.8125,2,0,6.255769183511404,1.320526581002771,1.45980419866029,6.255769183511404,0,5.156436481820707,2.25,0,40.18340056395948,2.8125,0,1,0,10.11431826876557,2,32.19715125894299,3.837166001264336,20.28002394585032,24.593465765936,0.4987254241432896,1.405017526985224,2.79582007656927,-1.025046296296296,4.923311048817671,-0.3913515430362843,10.70889852864594,-2.202013972813937,5.156436481820707,3.444961102928212,-0.9938561350466111,14.7127615102177,0.0,1,4.515397893615622,0.0,-1.5418,1,0.0,0.0,22.39508554465853,10.9340902057399,3.6122739036462534
