HallKierAlpha,Chi1,SlogP_VSA6,Chi0,BCUT2D_CHGHI,MinPartialCharge,EState_VSA10,VSA_EState6,SMR_VSA7,SMR_VSA4,fr_allylic_oxid,BCUT2D_LOGPHI,BCUT2D_CHGLO,SlogP_VSA5,SPS,BertzCT,PEOE_VSA8,NumAromaticCarbocycles,NumSaturatedHeterocycles,Chi1v,PEOE_VSA9,MaxEStateIndex,ExactMolWt,VSA_EState3,BCUT2D_MRHI,MinAbsEStateIndex,VSA_EState1,FractionCSP3,Chi1n,PEOE_VSA1,EState_VSA8,qed,VSA_EState4,MinEStateIndex,SMR_VSA1,BCUT2D_MRLOW,BCUT2D_MWLOW,VSA_EState5,EState_VSA3,PEOE_VSA6,MinAbsPartialCharge,SMR_VSA5,MaxAbsEStateIndex,Target Feature
-0.08,13.6277936432767,0.0,20.91600279455672,2.614026571818135,-0.3134072130246038,0.0,1.542238153443128,0.0,33.49577396990991,0,2.658351326545622,-2.394126746350383,112.1714610503299,44.06896551724138,531.0868711813785,12.08368165829592,0,0,13.09575411272515,0.0,3.96317548707721,402.3973996,7.92635097415442,5.134440409388184,0.5359385804633786,0.0,1.0,13.09575411272515,10.63357720801266,52.1760004061564,0.4050383767947234,2.160698271532776,0.5359385804633786,0.0,0.120594299048093,9.689291157762858,1.917438697056978,21.65996187758712,60.80488806692176,0.01288657023381077,124.2551427086258,3.96317548707721,0
-0.08,14.44916084832262,0.0,22.65648977056287,2.625109226977481,-0.3028453536690731,0.0,1.643070721548424,0.0,33.49577396990991,0,2.670023592886438,-2.431568223025765,112.1714610503299,42.38709677419355,584.6482052510061,12.08368165829592,0,0,13.85457756487689,0.0,2.742324258545225,430.428699728,0.0,5.13765734573533,0.5435430340905595,0.0,1.0,13.85457756487689,9.799819461700956,65.43758662519906,0.3372330308181192,2.176475883586611,0.5435430340905595,0.0,0.05615714824331806,9.685969793969653,1.925660261817004,21.65996187758712,60.80488806692176,0.01539980686976935,124.2551427086258,2.742324258545225,1
-1.07,11.90937327370229,17.02821761244099,19.49119935263322,2.550001399687504,-0.4808212588768724,18.31886156324147,3.732337962962963,28.82308861201421,11.33289651555817,0,2.574995551081646,-2.533876323922629,75.9864958117189,31.38461538461538,860.8073115971347,10.68238925988949,1,0,11.57316847112316,10.31047394491456,12.2152639335055,398.1318580239999,9.882600910760182,8.133912230164109,0.009694822373393919,24.430527867011,0.65,9.263826714295893,5.106527394840706,6.923737199690624,0.7397026519634935,1.749981392248258,-3.865746632758041,18.31886156324147,-0.1569753467380439,9.495126721731918,-0.7126024257439605,6.42082162292601,33.25840029045949,0.309161950495995,76.02743690446849,12.2152639335055,0
-0.04,5.234894785954589,0.0,7.474691494688164,2.481276293938632,-0.3250304809663282,0.0,0.0,0.0,23.48738561564636,0,2.5391930577737,-2.547052669565891,38.52492973755606,60.27272727272727,150.0275860977003,5.538925252383345,0,0,5.023569920549402,0.0,6.320833333333334,151.136099544,0.0,5.038956757069665,0.3003472222222221,0.0,1.0,5.023569920549402,5.733667477162185,0.0,0.5620664127719119,6.621180555555556,0.3003472222222221,0.0,0.0003654170496190726,9.531930652599877,3.059027777777777,5.538925252383345,0.0,0.01618411201662093,44.0638549899394,6.320833333333334,0
-0.04,5.326499840494924,0.0,7.422285251880869,2.459637759732241,-0.3271861338567888,0.0,0.5859259259259259,0.0,29.40529166180775,0,2.523969453992179,-2.527790950210241,32.10410811463005,60.27272727272727,147.7115906516312,6.041840829147961,0,0,5.082482904638631,0.0,6.167037037037037,151.136099544,0.0,4.993156604020246,0.5859259259259259,0.0,1.0,5.082482904638631,5.733667477162185,0.0,0.5607454125726653,6.167037037037037,0.5859259259259259,0.0,0.0003492943488164301,9.542292990918316,4.006574074074074,6.041840829147961,0.0,0.009599060274319763,38.14594894377801,6.167037037037037,0
-0.34,10.2811535173879,12.15204021366776,15.58757566981053,2.51632375110316,-0.3885191219767066,5.106527394840706,0.0,12.15204021366776,29.08661465404235,2,2.554856984658141,-2.575303575531223,65.71696295955395,47.81818181818182,440.8147036372112,18.00158770445731,0,0,9.431463682936613,5.601050810983688,11.14898974867725,303.256214676,15.05343419312169,5.131435083020992,0.117708923847317,0.0,0.9,9.431463682936613,10.42331599884704,38.24004041674597,0.7721078355544777,-0.1409744661753589,-0.6147505668934241,5.106527394840706,-0.06196618349311333,9.526279335509718,3.232661131582262,11.45683129854474,25.99951461304901,0.07822806225715294,76.85693902292098,11.14898974867725,1
-1.46,11.88970853776477,12.13273413692322,18.18986996538248,2.475071666121743,-0.4927029063230549,5.106527394840706,3.850558862433862,17.69618562862022,11.83581209232279,0,2.493017186107446,-2.492631356502737,51.19817877053057,34.96,587.0992305483034,12.3387276690874,1,1,9.069657878632821,39.1383762103129,11.07419784580499,350.20932406,11.07419784580499,5.539676489486705,0.0940661743092297,22.76992102957268,0.7,9.069657878632821,24.0539792100409,6.923737199690624,0.8965733964405183,0.2223638274754345,-0.7280542564247925,24.0539792100409,-0.1973857771939412,9.683357218258113,2.635806416957661,29.58726316893912,13.34455882261663,0.2027772128106947,57.33974447756557,11.07419784580499,1
-1.76,12.31722889269334,23.78185877382637,19.06011345338556,2.494559191964242,-0.4927029063228963,10.21305478968141,3.667322373393802,29.34531026552336,5.917906046161393,1,2.483712141483995,-2.490395588443562,38.35653552467856,33.88461538461539,670.536976168546,12.3387276690874,1,1,8.84469352078559,39.1383762103129,11.0516052532124,364.1885886159999,21.63130289617122,5.540130987963127,0.1393616150163772,22.486197748785,0.6,8.84469352078559,29.16050660488161,0.0,0.8000354586064138,0.7470597707951163,-0.9522209230914584,29.16050660488161,-0.2061256023715621,9.7023234083906,1.43994000377929,30.09017874570373,6.076020106833881,0.2027772128110117,50.60206761946186,11.0516052532124,0
-1.76,12.31722889269334,23.78185877382637,19.06011345338556,2.494559191964242,-0.4927029063228963,10.21305478968141,3.667322373393802,29.34531026552336,5.917906046161393,1,2.483712141483995,-2.490395588443562,38.35653552467856,33.88461538461539,670.536976168546,12.3387276690874,1,1,8.84469352078559,39.1383762103129,11.0516052532124,364.1885886159999,21.63130289617122,5.540130987963127,0.1393616150163772,22.486197748785,0.6,8.84469352078559,29.16050660488161,0.0,0.8000354586064138,0.7470597707951163,-0.9522209230914584,29.16050660488161,-0.2061256023715621,9.7023234083906,1.43994000377929,30.09017874570373,6.076020106833881,0.2027772128110117,50.60206761946186,11.0516052532124,0
-1.76,12.31722889269334,23.78185877382637,19.06011345338556,2.494559191964242,-0.4927029063228963,10.21305478968141,3.667322373393802,29.34531026552336,5.917906046161393,1,2.483712141483995,-2.490395588443562,38.35653552467856,33.88461538461539,670.536976168546,12.3387276690874,1,1,8.84469352078559,39.1383762103129,11.0516052532124,364.1885886159999,21.63130289617122,5.540130987963127,0.1393616150163772,22.486197748785,0.6,8.84469352078559,29.16050660488161,0.0,0.8000354586064138,0.7470597707951163,-0.9522209230914584,29.16050660488161,-0.2061256023715621,9.7023234083906,1.43994000377929,30.09017874570373,6.076020106833881,0.2027772128110117,50.60206761946186,11.0516052532124,0
-1.76,12.31722889269334,23.78185877382637,19.06011345338556,2.494559191964242,-0.4927029063228963,10.21305478968141,3.667322373393802,29.34531026552336,5.917906046161393,1,2.483712141483995,-2.490395588443562,38.35653552467856,33.88461538461539,670.536976168546,12.3387276690874,1,1,8.84469352078559,39.1383762103129,11.0516052532124,364.1885886159999,21.63130289617122,5.540130987963127,0.1393616150163772,22.486197748785,0.6,8.84469352078559,29.16050660488161,0.0,0.8000354586064138,0.7470597707951163,-0.9522209230914584,29.16050660488161,-0.2061256023715621,9.7023234083906,1.43994000377929,30.09017874570373,6.076020106833881,0.2027772128110117,50.60206761946186,11.0516052532124,0
-1.98,11.99393226049208,35.93389898749414,18.13746372257519,2.406815268248949,-0.492702904739005,5.106527394840706,3.800655706727135,41.49735047919113,5.917906046161393,1,2.463677651213041,-2.426687050647295,31.43279832498794,28.84,668.3220827711358,5.917906046161393,1,1,8.474640113628885,33.53732539932921,10.53525319851438,346.178023932,10.53525319851438,5.541313402595404,0.1638791257243635,22.5620323812491,0.5,8.474640113628885,24.0539792100409,12.65495579043238,0.8467213379100113,2.991573961502263,-0.5969079113126734,24.0539792100409,-0.1110029094002907,9.763159407986471,1.899666950113379,23.66935712277772,18.22806032050165,0.2027772159800581,38.07727960878755,10.53525319851438,0
-1.97,7.1302289553358,9.95097366589253,10.99963552107049,2.190510284277511,-0.3576001704189179,14.90885545283739,0.0,20.4681223478894,0.0,0,2.075329315516728,-1.889757882873918,0.0,10.73333333333333,587.9551584583538,0.0,0,0,4.895244205989259,5.098681808301038,11.4262074829932,228.006558988,20.05584002582515,7.979888580021962,0.07865740740740756,0.816435185185185,0.2,3.67049933459767,10.11431826876557,20.28002394585032,0.415353915052469,-0.9013425925925922,-0.9013425925925922,4.923311048817671,-0.3913513088497612,10.70889852998146,-0.7268490173847317,5.156436481820707,11.76188494939112,0.3576001704189179,5.156436481820707,11.4262074829932,0
-2.17,7.502907755397974,9.95097366589253,11.86987900907357,2.200881587597857,-0.3576001704188632,19.11775394500186,0.0,20.4681223478894,0.0,0,2.004875748307583,-1.889817264610682,0.0,12.8125,658.4729142774888,6.255769183511404,0,0,5.395244205989259,15.89825085120535,11.44318279163517,244.001473608,19.27826215671454,7.836272958662425,0.09648148148148117,11.70230489417989,0.2,3.837166001264336,10.11431826876557,20.28002394585032,0.4987254241432896,-1.025046296296296,-1.486768077601411,9.132209540982139,-0.3913515430362843,10.70889852864594,-0.9938561350466111,4.515397893615622,0.0,0.3576001704188632,5.156436481820707,11.44318279163517,0
-1.97,7.6302289553358,9.95097366589253,11.70674230225704,2.192684394584024,-0.3576001704189179,14.90885545283739,0.0,20.4681223478894,0.0,0,2.112119366963542,-1.890746522661959,6.923737199690624,10.8125,603.8199470442914,0.0,0,0,5.243631519568656,5.098681808301038,11.51453656462585,242.022209052,20.26790713970773,7.986381905066934,0.0893981481481485,0.836435185185185,0.3333333333333333,4.258032959915167,10.11431826876557,20.28002394585032,0.4504860680348116,-0.8942564247921394,-0.8942564247921394,4.923311048817671,-0.3913513223130267,10.70889842413533,0.02558807319224066,5.156436481820707,18.68562214908174,0.3576001704189179,12.08017368151133,11.51453656462585,0
-2.17,8.040912557858759,9.95097366589253,12.57698579026012,2.206198638267202,-0.3576001704188632,19.11775394500186,0.0,20.4681223478894,0.0,0,2.02108114900061,-1.891661342295335,6.923737199690624,12.76470588235294,674.6857324387535,5.752853606746789,0,0,5.743631519568656,15.89825085120535,11.53151187326782,258.017123672,19.49032927059713,7.84324599319118,0.06652966742252397,12.09036044973545,0.3333333333333333,4.424699626581834,10.11431826876557,20.28002394585032,0.5415630817283741,-1.017960128495843,-1.448187830687831,9.132209540982139,-0.3913515541976544,10.70889842235739,-0.6997523778029726,4.515397893615622,6.923737199690624,0.3576001704188632,12.08017368151133,11.53151187326782,0
-3.33,13.08414721434568,28.54751715068141,20.54108740539787,2.551544164307518,-0.5070527895332472,24.90865655266576,0.0,39.6744201340754,0.0,3,2.594198343297164,-2.27528889092598,24.97437738277524,20.53571428571428,1159.659075864264,17.01953436899679,1,0,9.158710324939214,16.82083097824245,13.17699640967498,400.072907232,33.45072837454286,7.133649191941556,0.03296485260770998,5.832868480725624,0.2105263157894737,8.27905751368432,25.79011261548435,4.983978520947209,0.5634649985307963,4.519759261601797,-1.540251913265306,29.64551950646581,-0.1232564157227373,9.705737520837186,-2.319742799004611,5.693927994848461,0.0,0.1878041366942846,26.18620206846865,13.17699640967498,1
-3.33,13.08414721434568,28.54751715068141,20.54108740539787,2.551544164307518,-0.5070527895332472,24.90865655266576,0.0,39.6744201340754,0.0,3,2.594198343297164,-2.27528889092598,24.97437738277524,20.53571428571428,1159.659075864264,17.01953436899679,1,0,9.158710324939214,16.82083097824245,13.17699640967498,400.072907232,33.45072837454286,7.133649191941556,0.03296485260770998,5.832868480725624,0.2105263157894737,8.27905751368432,25.79011261548435,4.983978520947209,0.5634649985307963,4.519759261601797,-1.540251913265306,29.64551950646581,-0.1232564157227373,9.705737520837186,-2.319742799004611,5.693927994848461,0.0,0.1878041366942846,26.18620206846865,13.17699640967498,0
-3.09,11.69030036422833,23.1674543802155,18.2566303550217,2.559153239081131,-0.507052637653183,24.59666634189688,0.0,39.85780885530649,0.0,3,2.580758402595477,-2.274723200241312,35.33236605854405,23.56,979.8741040004255,11.63947159853088,1,0,7.64153726126926,5.563451491696996,13.00174178004535,342.0739527879999,20.71431327160494,6.255669906748149,0.04194633408919168,11.03923388028051,0.2777777777777778,7.64153726126926,19.68678069728151,0.0,0.7486972926786009,-1.261094576719575,-1.504652777777777,34.07039224949698,-0.1232586731448861,9.70610508790224,-2.007901601998822,5.563451491696996,0.0,0.2072292826018239,26.18620206846865,13.00174178004535,0
-3.09,11.69030036422833,23.1674543802155,18.2566303550217,2.559153239081131,-0.507052637653183,24.59666634189688,0.0,39.85780885530649,0.0,3,2.580758402595477,-2.274723200241312,35.33236605854405,23.56,979.8741040004255,11.63947159853088,1,0,7.64153726126926,5.563451491696996,13.00174178004535,342.0739527879999,20.71431327160494,6.255669906748149,0.04194633408919168,11.03923388028051,0.2777777777777778,7.64153726126926,19.68678069728151,0.0,0.7486972926786009,-1.261094576719575,-1.504652777777777,34.07039224949698,-0.1232586731448861,9.70610508790224,-2.007901601998822,5.563451491696996,0.0,0.2072292826018239,26.18620206846865,13.00174178004535,0
-4.069999999999999,14.65662685941712,51.7396673214873,22.23975801814714,2.563759715412968,-0.5070522313496421,24.59666634189688,3.306789868831265,69.77311827839938,0.0,4,2.589975241967012,-2.274606375433399,41.0926134774185,22.67741935483871,1320.022362668115,17.71549170536476,1,0,9.425951357391657,11.82661448733605,13.25389172010249,420.0845174719999,21.1855027679531,6.260325066680119,0.00867052994037154,16.78927289798796,0.1739130434782609,9.425951357391657,24.10393163433486,0.0,0.5595471009483212,-1.61837051944668,-1.583135983560089,38.48754318655033,-0.1232609828340251,9.705943400688922,-2.210309496106595,5.760247418874442,0.0,0.2354022538880444,26.18620206846865,13.25389172010249,0
-4.329999999999999,16.10531526440086,53.19208752571812,24.52421506852331,2.563843705764198,-0.507052231349826,24.59666634189688,7.08025382655936,75.4458934925061,0.0,4,2.590634485896195,-2.274615545844191,40.89581755024105,21.52941176470588,1439.181263674005,17.20292309022787,2,0,10.47050585538815,12.67324903297453,13.43832913412278,460.1158175999999,21.36759292270878,6.260601025049157,0.007461299589727188,17.0847224943513,0.1923076923076923,10.47050585538815,24.42364365108156,0.0,0.523804519384163,-1.018684838138368,-1.595398932918998,38.80725520329703,-0.1232616783995431,9.705931377572867,-2.041067458412575,11.3129633249809,18.19910120538483,0.235282061418513,26.18620206846865,13.43832913412278,0
-3.649999999999999,15.55047370953447,57.66480704155053,23.81710828733677,2.563644864481586,-0.5070522313498261,24.59666634189688,7.26057047840327,79.91861300833853,0.0,4,2.590146706709957,-2.274612883499236,40.89581755024105,21.93939393939394,1409.464327871015,16.11219111436329,2,0,10.83413086161062,5.563451491696996,13.33719377257076,508.0157649839999,21.30937335774089,9.103000693380599,0.01665910808767901,12.59563624990856,0.16,10.04113259205326,19.68678069728151,15.92994389794935,0.4500585468099279,-0.8150886070298919,-1.578477657879036,34.07039224949698,-0.1232607969008598,9.705933000002444,-2.398515561392387,0.0,28.06267803487257,0.2352796103455349,26.18620206846865,13.33719377257076,1
-4.64,18.07164175958964,57.91439295026758,27.3526421932695,2.551936838091053,-0.5070527895332472,24.90865655266576,7.308811011288547,69.50333989961884,5.101407525739723,3,2.595173555948036,-2.275294875888516,30.53782887447223,18.21052631578947,1601.498514867757,17.01953436899679,2,0,12.32425565317807,30.1452290990553,13.43517567989129,533.125671076,38.61378878264835,7.135698818848809,0.01748718654250658,11.11356754441695,0.1851851851851852,11.44460284192317,24.79330809212222,15.51117744379732,0.203900726056802,2.389862604234151,-1.583710821859483,34.38238246026586,-0.1232596957268629,9.705737062744225,-1.686023280206157,10.82548647468779,0.0,0.2033818461883174,26.18620206846865,13.43517567989129,1
-4.51,17.53363695712886,57.91439295026758,26.64553541208295,2.551911878905878,-0.5070527895332472,29.29907160034058,5.746311011288547,75.32056074066475,5.101407525739723,3,2.595107357142053,-2.275294868607989,30.53782887447223,18.48648648648649,1588.46123680447,17.01953436899679,2,0,11.90086545398689,23.03543155777777,13.4041726468698,521.1056845800001,38.31978960488769,7.13569688982743,0.007439352120295784,19.00960165064758,0.1538461538461539,11.02121264273199,20.05644513832217,15.51117744379732,0.2163241089904817,2.003915798189527,-1.600781134359483,34.03593455414063,-0.1232597536641428,9.70573707630262,-2.905167531816989,10.69500997153633,12.13273413692322,0.2033818461882635,26.18620206846865,13.4041726468698,0
