Chi0n,HallKierAlpha,Chi0,BCUT2D_CHGHI,EState_VSA10,Target feature,Kappa1,AvgIpc,SMR_VSA4,fr_allylic_oxid,fr_amide,BCUT2D_LOGPHI,BCUT2D_CHGLO,SlogP_VSA5,Chi4n,VSA_EState7,Chi0v,fr_Ar_NH,NumSaturatedHeterocycles,FpDensityMorgan3,Chi1n,PEOE_VSA1,EState_VSA8,fr_ketone,Chi3v,Chi2v,Chi4v,BalabanJ,VSA_EState4,BCUT2D_MRLOW,BCUT2D_MWLOW,BCUT2D_LOGPLOW,VSA_EState5,EState_VSA7,EState_VSA3,MolLogP,VSA_EState8,NumValenceElectrons,MinAbsPartialCharge,EState_VSA2,Target Feature
15.25028492141973,-2.29,17.65648977056288,2.592316095734774,0.0,0,16.19319806185771,2.92051309758689,21.74029171759062,0,0,2.637835331795212,-2.341842673811976,40.0336764678499,4.514019069493782,3.755862605239929,15.25028492141973,0,0,2.08,9.099149927359559,10.47053043096223,20.77121159907187,0,6.728798562019672,8.21701351510153,4.514019069493782,1.523516049715847,9.44534862807167,0.1937010586340334,9.700419604583464,-2.318834796048487,2.382598464830799,48.53093654769288,5.41499046939678,5.979800000000006,7.227081056343808,130,0.1270830305154059,5.41499046939678,0.6217773578259802
17.07660562856737,-0.8200000000000001,17.75071237662706,2.529044342094073,0.0,0,17.98560551795145,2.438290333985432,11.33289651555817,0,0,2.572702580647616,-2.560380670350534,75.98649581171892,6.275873876401047,6.819360932644663,17.07660562856737,0,0,2.458333333333333,9.989090219229947,4.483030857694624,67.03706595217888,0,7.003511635681927,10.53603447119823,6.275873876401047,2.002456526352076,5.69068136127908,-0.8778194190700686,9.493121969001452,-2.552272627118884,1.462168361165249,0.0,16.74788698495495,5.526500000000006,11.09572932066664,134,0.08373443832014982,0.0,1.6387134168211366
22.57909220785866,-2.16,24.63961743368831,2.617957681245817,0.0,0,23.25128776332081,3.337073624442143,33.49577396990991,0,0,2.665038175552888,-2.395598108708276,80.0673529356998,8.620851263183447,8.044148793022343,22.57909220785866,0,0,1.257142857142857,13.9396300320943,15.37044016181271,100.7069369538493,0,12.2141925341921,13.76557489181417,8.620851263183447,1.065014883343977,4.031772832731156,0.1421584676853151,9.689090392534677,-2.395601408631165,3.474706105676774,0.0,33.74364353588304,8.732300000000004,14.88500483144503,188,0.1270799582961356,0.0,2.3188322535260015
19.60617426259088,-1.35,21.2338400397525,2.543244777485806,4.794537184071822,0,22.33778810689068,2.701059926730339,11.33289651555817,0,1,2.569898147969309,-2.542828379897654,89.83397021110015,6.211604399621358,5.596823094200439,19.60617426259088,0,0,2.586206896551724,11.89824267236878,10.21669833485681,69.95822273838537,0,8.170749172759729,10.13381679397042,6.211604399621358,1.802235408113201,4.343918730003723,-0.1385599350871279,9.492302048348856,-2.554090745048503,1.274510359712987,0.0,11.83581209232279,5.278300000000005,17.37733775165996,162,0.225795262508632,16.73716066814507,0.05263490794554661
20.60617426259088,-1.35,22.15648977056287,2.543999050885461,4.794537184071822,0,23.31599426775492,2.724713606545579,11.33289651555817,0,1,2.570015261509513,-2.54291084544554,89.83397021110015,6.323407798496347,5.604839675833092,20.60617426259088,0,0,2.533333333333333,12.34545626786873,9.799819461700956,72.10598499021211,0,9.02681150254338,11.08250009202093,6.323407798496347,1.801665452995888,4.347639258055024,-0.9044505924121932,9.492297887023657,-2.56277061799237,1.284595734757153,0.0,17.74299182167429,5.422900000000006,17.74256671361511,168,0.2259569363411612,10.82998093879356,1.0267965504590002
21.68910964199699,-0.08,21.94938298937633,2.625182033708714,0.0,0,23.09077520673115,3.208016528781523,33.49577396990991,0,0,2.670045717169999,-2.432559724251623,105.7506394274039,9.043384613602358,14.31350014411158,21.68910964199699,0,0,1.233333333333333,13.35457756487689,9.799819461700956,65.43758662519906,0,12.3316751872493,13.62793557205249,9.043384613602358,1.149013843848673,2.168815257051812,0.05522979123943213,9.685882295475244,-2.454692882868927,1.922548514309184,0.0,21.65996187758712,6.840000000000009,17.9788907594322,174,0.01539980686982168,0.0,2.0419474981456163
20.50178923218363,-0.08,20.91600279455672,2.614026571818135,0.0,0,22.12602257523509,3.17926985320412,33.49577396990991,0,0,2.658351326545622,-2.394126746350383,112.1714610503299,8.3576817292822,15.59723063456195,20.50178923218363,0,0,1.275862068965517,13.09575411272515,10.63357720801266,52.1760004061564,0,11.72309048038666,13.00209813805297,8.3576817292822,1.046187172493626,2.160698271532776,0.120594299048093,9.689291157762858,-2.443640546595009,1.917438697056978,0.0,21.65996187758712,6.545700000000007,17.68937660258408,168,0.01288657023381077,0.0,0.5089477029896037
22.39621642318354,-0.08,22.65648977056287,2.625109226977481,0.0,1,24.0575266998932,3.234404287389667,33.49577396990991,0,0,2.670023592886438,-2.431568223025765,112.1714610503299,9.220161308898993,15.77921250099999,22.39621642318354,0,0,1.225806451612903,13.85457756487689,9.799819461700956,65.43758662519906,0,12.5816751872493,13.98148896264577,9.220161308898993,1.109559074819464,2.176475883586611,0.05615714824331806,9.685969793969653,-2.453482299438783,1.925660261817004,0.0,21.65996187758712,7.230100000000009,17.9928235764317,180,0.01539980686976935,0.0,1.6063068226140549
15.80310621305588,-1.07,19.49119935263322,2.550001399687504,18.31886156324147,0,19.68497959322687,2.520549666192786,11.33289651555817,0,0,2.574995551081646,-2.533876323922629,75.9864958117189,5.434293205271768,3.959056249300131,17.37553174000206,0,0,2.461538461538462,9.263826714295893,5.106527394840706,6.923737199690624,0,8.234566417317748,11.2589916448699,6.669969779383579,2.238376265900245,1.749981392248258,-0.1569753467380439,9.495126721731918,-2.519773383579202,-0.7126024257439605,26.83757866753348,6.42082162292601,4.832400000000004,7.880229859890679,144,0.309161950495995,22.14628603723734,2.876199519541548
7.052041763877789,-0.04,7.474691494688164,2.481276293938632,0.0,0,6.473203017832648,1.787472375890056,23.48738561564636,0,0,2.5391930577737,-2.547052669565891,38.52492973755606,4.177633568359496,8.569791666666667,7.052041763877789,0,0,1.454545454545455,5.023569920549402,5.733667477162185,0.0,0,4.085604198162151,5.279927863931453,4.177633568359496,1.940003547175709,6.621180555555556,0.0003654170496190726,9.531930652599877,-2.552993476724806,3.059027777777777,0.0,5.538925252383345,1.9139,0.0,62,0.01618411201662093,0.0,1.8070648656197081
6.999635521070493,-0.04,7.422285251880869,2.459637759732241,0.0,0,6.473203017832648,1.979916849484787,29.40529166180775,0,0,2.523969453992179,-2.527790950210241,32.10410811463005,3.967253820726556,7.40712962962963,6.999635521070493,0,0,1.636363636363636,5.082482904638631,5.733667477162185,0.0,0,4.299659828522118,5.008071689507773,3.967253820726556,1.907860171488034,6.167037037037037,0.0003492943488164301,9.542292990918316,-2.517780153026266,4.006574074074074,0.0,6.041840829147961,1.7698,0.0,62,0.009599060274319763,0.0,2.4821058168907246
14.5681694601301,-0.34,15.58757566981053,2.51632375110316,5.106527394840706,1,15.20312765533395,2.756750716908739,29.08661465404235,2,0,2.554856984658141,-2.575303575531223,65.71696295955395,6.799880143508386,14.09537572436382,14.5681694601301,0,0,2.090909090909091,9.431463682936613,10.42331599884704,38.24004041674597,0,7.427521671148204,9.920635951035726,6.799880143508386,1.438857067604369,-0.1409744661753589,-0.06196618349311333,9.526279335509718,-2.615530012450852,3.232661131582262,0.0,11.45683129854474,3.898100000000003,7.342836750440918,124,0.07822806225715294,5.41499046939678,1.1411020427679965
15.87273549723936,-1.46,18.18986996538248,2.475071666121743,5.106527394840706,1,18.33464460373244,2.58604410649069,11.83581209232279,0,0,2.493017186107446,-2.492631356502737,51.19817877053057,4.45998000813896,3.672272073748895,15.87273549723936,0,1,2.28,9.069657878632821,24.0539792100409,6.923737199690624,0,5.849291715825199,7.707863910564972,4.45998000813896,1.932394158044765,0.2223638274754345,-0.1973857771939412,9.683357218258113,-2.510467624366919,2.635806416957661,19.05647133661384,29.58726316893912,3.729600000000003,4.213794831778237,140,0.2027772128106947,18.125838821658,1.920745634039546
15.98308579955585,-1.76,19.06011345338556,2.494559191964242,10.21305478968141,0,19.0141625148721,2.623591923271753,5.917906046161393,1,0,2.483712141483995,-2.490395588443562,38.35653552467856,4.072098926846186,1.552472134680827,15.98308579955585,0,1,2.269230769230769,8.84469352078559,29.16050660488161,0.0,0,5.645755026812667,7.344484243136911,4.072098926846186,1.985422777244497,0.7470597707951163,-0.2061256023715621,9.7023234083906,-2.545342173825653,1.43994000377929,32.05622864313835,30.09017874570373,2.620500000000001,3.709720757704163,144,0.2027772128110117,12.0218724339097,2.6438454237610527
15.98308579955585,-1.76,19.06011345338556,2.494559191964242,10.21305478968141,0,19.0141625148721,2.623591923271753,5.917906046161393,1,0,2.483712141483995,-2.490395588443562,38.35653552467856,4.072098926846186,1.552472134680827,15.98308579955585,0,1,2.269230769230769,8.84469352078559,29.16050660488161,0.0,0,5.645755026812667,7.344484243136911,4.072098926846186,1.985422777244497,0.7470597707951163,-0.2061256023715621,9.7023234083906,-2.545342173825653,1.43994000377929,32.05622864313835,30.09017874570373,2.620500000000001,3.709720757704163,144,0.2027772128110117,12.0218724339097,3.1461959553523937
15.98308579955585,-1.76,19.06011345338556,2.494559191964242,10.21305478968141,0,19.0141625148721,2.623591923271753,5.917906046161393,1,0,2.483712141483995,-2.490395588443562,38.35653552467856,4.072098926846186,1.552472134680827,15.98308579955585,0,1,2.269230769230769,8.84469352078559,29.16050660488161,0.0,0,5.645755026812667,7.344484243136911,4.072098926846186,1.985422777244497,0.7470597707951163,-0.2061256023715621,9.7023234083906,-2.545342173825653,1.43994000377929,32.05622864313835,30.09017874570373,2.620500000000001,3.709720757704163,144,0.2027772128110117,12.0218724339097,3.137340391356181
15.98308579955585,-1.76,19.06011345338556,2.494559191964242,10.21305478968141,0,19.0141625148721,2.623591923271753,5.917906046161393,1,0,2.483712141483995,-2.490395588443562,38.35653552467856,4.072098926846186,1.552472134680827,15.98308579955585,0,1,2.269230769230769,8.84469352078559,29.16050660488161,0.0,0,5.645755026812667,7.344484243136911,4.072098926846186,1.985422777244497,0.7470597707951163,-0.2061256023715621,9.7023234083906,-2.545342173825653,1.43994000377929,32.05622864313835,30.09017874570373,2.620500000000001,3.709720757704163,144,0.2027772128110117,12.0218724339097,2.6688193083984357
15.24297898524244,-1.98,18.13746372257519,2.406815268248949,5.106527394840706,0,17.83057456193319,2.629577133533492,5.917906046161393,1,0,2.463677651213041,-2.426687050647295,31.43279832498794,3.726089397330639,2.589972134680828,15.24297898524244,0,1,2.32,8.474640113628885,24.0539792100409,12.65495579043238,0,5.22025654938966,6.645559737548776,3.726089397330639,1.945784268317048,2.991573961502263,-0.1110029094002907,9.763159407986471,-2.437075226971928,1.899666950113379,19.05647133661384,23.66935712277772,3.425700000000003,6.185618811370073,136,0.2027772159800581,18.125838821658,2.46038826707603
7.369061139355242,-1.97,10.99963552107049,2.190510284277511,14.90885545283739,0,9.579885719888498,2.611818581616872,0.0,0,0,2.075329315516728,-1.889757882873918,0.0,0.9580610429395072,1.723304358780549,8.185557720282969,1,0,2.933333333333333,3.67049933459767,10.11431826876557,20.28002394585032,0,2.126771119741061,3.21678453369441,1.299115827547729,2.781634662118296,-0.9013425925925922,-0.3913513088497612,10.70889852998146,-2.200870449631476,-0.7268490173847317,0.0,5.156436481820707,-0.5573000000000004,0.0,78,0.3576001704189179,5.777653723919194,3.168042669034109
7.777309429819105,-2.17,11.86987900907357,2.200881587597857,19.11775394500186,0,10.35125937064206,2.617738830171671,0.0,0,0,2.004875748307583,-1.889817264610682,0.0,0.9933616094186721,1.320526581002771,8.593806010746832,1,0,2.8125,3.837166001264336,10.11431826876557,20.28002394585032,0,2.350377917491039,3.96678453369441,1.405017526985224,2.79582007656927,-1.025046296296296,-0.3913515430362843,10.70889852864594,-2.202013972813937,-0.9938561350466111,0.0,4.515397893615622,-1.5418,0.0,84,0.3576001704188632,10.9340902057399,3.6122739036462534
8.07616792054179,-1.97,11.70674230225704,2.192684394584024,14.90885545283739,0,10.54456191630932,2.616834503009451,0.0,0,0,2.112119366963542,-1.890746522661959,6.923737199690624,1.061834486985814,0.0,8.892664501469516,1,0,3.0,4.258032959915167,10.11431826876557,20.28002394585032,0,2.399359598748855,3.903450203675273,1.61043615968665,2.649094616824277,-0.8942564247921394,-0.3913513223130267,10.70889842413533,-2.200955825241095,0.02558807319224066,6.923737199690624,5.156436481820707,-0.1672000000000004,1.901668083900227,84,0.3576001704189179,5.777653723919194,3.615795379165311
8.484416211005653,-2.17,12.57698579026012,2.206198638267202,19.11775394500186,0,11.31940715251154,2.723675398317384,0.0,0,0,2.02108114900061,-1.891661342295335,6.923737199690624,1.097135053464979,0.0,9.30091279193338,1,0,2.882352941176471,4.424699626581834,10.11431826876557,20.28002394585032,0,2.976519787092105,4.507003594268544,1.716337859124144,2.7040603070797,-1.017960128495843,-0.3913515541976544,10.70889842235739,-2.202444836284562,-0.6997523778029726,0.0,4.515397893615622,-1.1517,1.657069318468128,90,0.3576001704188632,16.68694381248669,3.286985173209828
15.15389835142416,-3.33,20.54108740539787,2.551544164307518,24.90865655266576,1,18.05291540457786,3.151722479584181,0.0,3,0,2.594198343297164,-2.27528889092598,24.97437738277524,3.670565930089661,1.183672918241371,15.97039493235189,0,0,2.535714285714286,8.27905751368432,25.79011261548435,4.983978520947209,2,5.85213925662759,7.743203630209147,4.224550691936402,2.073982767150755,4.519759261601797,-0.1232564157227373,9.705737520837186,-2.384109663034403,-2.319742799004611,0.0,5.693927994848461,2.62972,4.160013304513214,144,0.1878041366942846,50.40271785650748,0.24258987096568296
15.15389835142416,-3.33,20.54108740539787,2.551544164307518,24.90865655266576,0,18.05291540457786,3.151722479584181,0.0,3,0,2.594198343297164,-2.27528889092598,24.97437738277524,3.670565930089661,1.183672918241371,15.97039493235189,0,0,2.535714285714286,8.27905751368432,25.79011261548435,4.983978520947209,2,5.85213925662759,7.743203630209147,4.224550691936402,2.073982767150755,4.519759261601797,-0.1232564157227373,9.705737520837186,-2.384109663034403,-2.319742799004611,0.0,5.693927994848461,2.62972,4.160013304513214,144,0.1878041366942846,50.40271785650748,0.7197111256853453
13.72012569369541,-3.09,18.2566303550217,2.559153239081131,24.59666634189688,0,15.43842485053781,3.040782242869935,0.0,3,0,2.580758402595477,-2.274723200241312,35.33236605854405,3.665023494070434,1.180143613000756,13.72012569369541,0,0,2.56,7.64153726126926,19.68678069728151,0.0,3,5.002247356884517,6.474907742168972,3.665023494070434,2.069629173148584,-1.261094576719575,-0.1232586731448861,9.70610508790224,-2.384187163715035,-2.007901601998822,0.0,5.563451491696996,1.79352,4.063190271478961,128,0.2072292826018239,52.097834795849,1.3406442143407185
13.72012569369541,-3.09,18.2566303550217,2.559153239081131,24.59666634189688,0,15.43842485053781,3.040782242869935,0.0,3,0,2.580758402595477,-2.274723200241312,35.33236605854405,3.665023494070434,1.180143613000756,13.72012569369541,0,0,2.56,7.64153726126926,19.68678069728151,0.0,3,5.002247356884517,6.474907742168972,3.665023494070434,2.069629173148584,-1.261094576719575,-0.1232586731448861,9.70610508790224,-2.384187163715035,-2.007901601998822,0.0,5.563451491696996,1.79352,4.063190271478961,128,0.2072292826018239,52.097834795849,0.8969467151080055
16.73066827973123,-4.069999999999999,22.23975801814714,2.563759715412968,24.59666634189688,0,18.92698975053856,3.389193747288051,0.0,4,0,2.589975241967012,-2.274606375433399,41.0926134774185,4.232380949392358,4.034055929822594,16.73066827973123,0,0,2.548387096774194,9.425951357391657,24.10393163433486,0.0,3,5.855216971656665,7.718250404765023,4.232380949392358,1.738138325460191,-1.61837051944668,-0.1232609828340251,9.705943400688922,-2.384187017749199,-2.210309496106595,0.0,5.760247418874442,3.427620000000002,4.196610292730942,156,0.2354022538880444,51.03032424832432,0.33060149668805655
18.80801854892085,-4.329999999999999,24.52421506852331,2.563843705764198,24.59666634189688,0,21.51229275408367,3.271687638728724,0.0,4,0,2.590634485896195,-2.274615545844191,40.89581755024105,4.656686214102173,2.699000977878142,18.80801854892085,0,0,2.5,10.47050585538815,24.42364365108156,0.0,3,6.464202447163584,8.444781057018211,4.656686214102173,1.703659560825636,-1.018684838138368,-0.1232616783995431,9.705931377572867,-2.38418702261416,-2.041067458412575,0.0,11.3129633249809,3.843220000000002,4.215869311672467,172,0.235282061418513,51.03032424832432,0.6792458627277247
17.77773473146622,-3.649999999999999,23.81710828733677,2.563644864481586,24.59666634189688,1,21.20911541980135,3.2293133713133,0.0,4,0,2.590146706709957,-2.274612883499236,40.89581755024105,4.440163603315542,2.755154246714977,19.36373127058092,0,0,2.393939393939394,10.04113259205326,19.68678069728151,15.92994389794935,3,6.735112309617769,9.1700575799816,4.704496359834659,1.696536470284495,-0.8150886070298919,-0.1232607969008598,9.705933000002444,-2.384187019741869,-2.398515561392387,12.13273413692322,0.0,4.597120000000003,4.237487257575619,166,0.2352796103455349,51.03032424832432,0.7243738864488557
20.81876131414649,-4.64,27.3526421932695,2.551936838091053,24.90865655266576,1,25.02818363145322,3.458639649766527,5.101407525739723,3,0,2.595173555948036,-2.275294875888516,30.53782887447223,4.560050360978446,2.800445254845915,21.63525789507421,0,0,2.578947368421053,11.44460284192317,24.79330809212222,15.51117744379732,2,7.397047026182621,9.821702439048106,5.210328561519035,1.529400118159885,2.389862604234151,-0.1232596957268629,9.705737062744225,-2.384109630042858,-1.686023280206157,24.26546827384644,10.82548647468779,4.502120000000003,4.178204070173221,194,0.2033818461883174,45.27115937666814,0.5032624016856291
19.78847749669185,-4.51,26.64553541208295,2.551911878905878,29.29907160034058,0,24.19620781466235,3.418714923096406,5.101407525739723,3,0,2.595107357142053,-2.275294868607989,30.53782887447223,4.418920294581385,2.657867129845915,20.60497407761958,0,0,2.594594594594595,11.02121264273199,20.05644513832217,15.51117744379732,2,7.151250159968892,9.60009392365665,5.069198495121975,1.558677056500344,2.003915798189527,-0.1232597536641428,9.70573707630262,-2.384109629493229,-2.905167531816989,0.0,10.69500997153633,4.632620000000002,4.128160571212003,188,0.2033818461882635,51.20920368249323,0.3966657223457148
19.53440910361774,-0.66,20.20889601337017,2.600532088113167,0.0,1,20.60624687294816,3.150502892205044,43.48058343518124,0,0,2.644697757474545,-2.343082085132494,105.7506394274039,7.340246526019462,13.25822336932681,19.53440910361774,0,0,1.321428571428571,12.20422612095181,0.0,41.54242319814374,0,10.69599066122574,12.05807752336798,7.340246526019462,1.164037575501787,4.807589192862531,0.193480759150443,9.700469635810666,-2.322229234053284,1.764908477578238,0.0,21.65996187758712,7.121200000000009,16.98108651648622,158,0.03884365429851114,0.0,1.1783577405565044
17.41308876005809,-0.66,18.08757566981053,2.601053085919696,0.0,1,17.73884164780764,3.055483209798764,43.48058343518124,0,0,2.644973317518493,-2.344818979443409,86.48817455862581,6.833797015794862,9.144778743002743,17.41308876005809,0,0,1.4,10.70422612095181,0.0,41.54242319814374,0,9.945990661225741,10.99741735158816,6.833797015794862,1.345299525425677,4.686063425995335,0.1934372577371191,9.70021606463358,-2.325013615450601,1.736505317206976,0.0,21.65996187758712,5.950900000000007,16.77530423652108,140,0.04060599258589202,0.0,0.9703968473993797
20.94862266599083,-0.66,21.62310957574326,2.600543842581937,0.0,1,22.53096382017134,3.2070478987235,43.48058343518124,0,0,2.644734523021206,-2.342777470442442,118.5922826732559,7.693799916612734,16.1464875798146,20.94862266599083,0,0,1.266666666666667,13.2042261209518,0.0,41.54242319814374,0,11.19599066122574,12.76518430455453,7.693799916612734,1.082778955937214,4.843239881778019,0.1934930591810876,9.70051247718576,-2.321929688574856,1.773883303674473,0.0,21.65996187758712,7.90140000000001,17.0357023530489,170,0.03884364516117312,0.0,1.384357112605062
20.24151588480429,-0.66,20.91600279455672,2.600528653569801,0.0,1,21.56745408348398,3.17926985320412,43.48058343518124,0,0,2.644708711275066,-2.342884614287352,112.1714610503299,7.517023221316098,14.69543927282678,20.24151588480429,0,0,1.310344827586207,12.70422612095181,0.0,41.54242319814374,0,10.94599066122574,12.41163091396125,7.517023221316098,1.120512909778165,4.827851813732591,0.1935102089478292,9.70049715960851,-2.322030494033969,1.769975405362917,0.0,21.65996187758712,7.511300000000009,17.01201341019265,164,0.03884364519596072,0.0,1.3584158534025585
22.61767735120201,-2.22,24.63961743368831,2.602485715919116,0.0,0,23.19491726781307,3.337073624442143,43.48058343518124,0,0,2.648473252120894,-2.342009125064716,91.19425591909379,8.119075847834536,8.627310798875893,22.61767735120201,0,0,1.257142857142857,13.86882537569647,0.0,90.07335974583661,0,11.8334804888388,13.61370045294676,8.119075847834536,1.13667806407789,9.0717826238612,0.193686506552366,9.70038553581742,-2.318892629384824,1.605177804776269,0.0,10.82998093879356,9.1148,14.6923179140855,184,0.06289745878380013,10.82998093879356,2.5457911583847386
22.31881886047933,-2.419999999999999,24.63961743368831,2.602517443310568,0.0,0,23.00709468337336,3.337073624442143,43.48058343518124,0,0,2.64878228278003,-2.341981426347941,80.0673529356998,7.820217357111848,7.523698139305892,22.31881886047933,0,0,1.257142857142857,13.56996688497379,4.736862953800049,65.80789147199017,0,11.46169546495532,13.19389377012939,7.820217357111848,1.13667806407789,6.033338664104559,0.193686540716181,9.700415948571102,-2.318862773257647,3.240723679372919,24.26546827384644,10.82998093879356,9.3163,14.56293519803611,184,0.1270830306641318,10.82998093879356,2.5721542144332035
