Chi0n,SlogP_VSA2,FpDensityMorgan3,MaxAbsPartialCharge,HallKierAlpha,EState_VSA9,BCUT2D_MRHI,MinAbsEStateIndex,Target feature,SMR_VSA4,AvgIpc,Chi1n,VSA_EState2,PEOE_VSA2,qed,EState_VSA1,BCUT2D_LOGPHI,fr_aryl_methyl,fr_allylic_oxid,BalabanJ,BCUT2D_CHGLO,VSA_EState4,PEOE_VSA7,BCUT2D_MWLOW,BCUT2D_MRLOW,BCUT2D_LOGPLOW,EState_VSA4,VSA_EState5,fr_unbrch_alkane,VSA_EState8,MolLogP,MinAbsPartialCharge,NumValenceElectrons,SMR_VSA5,Chi1v,PEOE_VSA13,VSA_EState1,Target Feature
15.25028492141973,5.711685002770702,2.08,0.4573792052231779,-2.29,15.4629351635979,5.956147753417535,0.2468329877092124,0,21.74029171759062,2.92051309758689,9.099149927359559,5.01245722401296,4.992404732635669,0.701836833957373,0.0,2.637835331795212,0,0,1.523516049715847,-2.341842673811976,9.44534862807167,79.12629793202909,9.700419604583464,0.1937010586340334,-2.318834796048487,35.21252388502234,2.382598464830799,0,7.227081056343808,5.979800000000006,0.1270830305154059,130,40.0336764678499,9.099149927359559,0.0,5.856557841500798,0.8952646494799872
17.07660562856737,32.17080321163877,2.458333333333333,0.3304540372829667,-0.8200000000000001,0.0,5.416434189394514,0.3802210884353738,0,11.33289651555817,2.438290333985432,9.989090219229947,0.0,0.0,0.6402829083318621,0.0,2.572702580647616,1,0,2.002456526352076,-2.560380670350534,5.69068136127908,59.6244435285146,9.493121969001452,-0.8778194190700686,-2.552272627118884,10.40093690385602,1.462168361165249,0,11.09572932066664,5.526500000000006,0.08373443832014982,134,71.13195342895072,9.989090219229947,0.0,1.08554007443708,0.22124091959145004
22.57909220785866,12.08368165829592,1.257142857142857,0.457379228706033,-2.16,4.736862953800049,5.510373184050718,0.3827742009088004,0,33.49577396990991,3.337073624442143,13.9396300320943,0.0,0.0,0.4407887670643804,0.0,2.665038175552888,0,0,1.065014883343977,-2.395598108708276,4.031772832731156,120.5516402551589,9.689090392534677,0.1421584676853151,-2.395601408631165,23.3348357588906,3.474706105676774,0,14.88500483144503,8.732300000000004,0.1270799582961356,188,92.15103459399572,13.9396300320943,0.0,6.177276680734022,0.4836850242220508
19.60617426259088,36.98611508385229,2.586206896551724,0.3543358430268191,-1.35,0.0,5.828140463227633,0.1173663470017638,0,11.33289651555817,2.701059926730339,11.89824267236878,15.77268987001159,4.794537184071822,0.6776977998882487,0.0,2.569898147969309,1,0,1.802235408113201,-2.542828379897654,4.343918730003723,72.71395634033975,9.492302048348856,-0.1385599350871279,-2.554090745048503,51.86231211535434,1.274510359712987,0,17.37733775165996,5.278300000000005,0.225795262508632,162,84.97942782833196,11.89824267236878,0.0,0.0,0.7085153222422491
20.60617426259088,43.61690819337362,2.533333333333333,0.349962832555415,-1.35,0.0,5.828019294362043,0.1159195877425045,0,11.33289651555817,2.724713606545579,12.34545626786873,13.51682914141067,4.794537184071822,0.5939755186392852,0.0,2.570015261509513,1,0,1.801665452995888,-2.54291084544554,4.347639258055024,73.47191792789584,9.492297887023657,-0.9044505924121932,-2.56277061799237,56.34534297304897,1.284595734757153,0,17.74256671361511,5.422900000000006,0.2259569363411612,168,84.97942782833196,12.34545626786873,0.0,1.017557580719124,0.8710950761740986
21.68910964199699,49.0683578971764,1.233333333333333,0.3028453536435101,-0.08,0.0,5.137752931772813,0.5413507055464577,0,33.49577396990991,3.208016528781523,13.35457756487689,5.482577287164228,0.0,0.379590592721592,0.0,2.670045717169999,0,0,1.149013843848673,-2.432559724251623,2.168815257051812,112.0472037304975,9.685882295475244,0.05522979123943213,-2.454692882868927,23.91949375061871,1.922548514309184,3,17.9788907594322,6.840000000000009,0.01539980686982168,174,117.8343210856998,13.35457756487689,0.0,0.0,0.0
20.50178923218363,25.17319447012107,1.275862068965517,0.3134072130246038,-0.08,0.0,5.134440409388184,0.5359385804633786,0,33.49577396990991,3.17926985320412,13.09575411272515,0.0,0.0,0.4050383767947234,0.0,2.658351326545622,0,0,1.046187172493626,-2.394126746350383,2.160698271532776,97.95185976514314,9.689291157762858,0.120594299048093,-2.443640546595009,23.91949375061871,1.917438697056978,4,17.68937660258408,6.545700000000007,0.01288657023381077,168,124.2551427086258,13.09575411272515,0.0,0.0,0.5093059380910636
22.39621642318354,49.0683578971764,1.225806451612903,0.3028453536690731,-0.08,0.0,5.13765734573533,0.5435430340905595,1,33.49577396990991,3.234404287389667,13.85457756487689,5.48464851709045,0.0,0.3372330308181192,0.0,2.670023592886438,0,0,1.109559074819464,-2.431568223025765,2.176475883586611,112.0472037304975,9.685969793969653,0.05615714824331806,-2.453482299438783,23.91949375061871,1.925660261817004,4,17.9928235764317,7.230100000000009,0.01539980686976935,180,124.2551427086258,13.85457756487689,0.0,0.0,1.458420756053419
15.80310621305588,19.49362966712149,2.461538461538462,0.4808212588768724,-1.07,10.68238925988949,8.133912230164109,0.009694822373393919,0,11.33289651555817,2.520549666192786,9.263826714295893,12.21597381471209,4.794537184071822,0.7397026519634935,20.43511658317011,2.574995551081646,1,0,2.238376265900245,-2.533876323922629,1.749981392248258,72.61454779666684,9.495126721731918,-0.1569753467380439,-2.519773383579202,42.37364096679502,-0.7126024257439605,0,7.880229859890679,4.832400000000004,0.309161950495995,144,76.02743690446849,11.57316847112316,9.050820825821477,24.430527867011,0.0
7.052041763877789,5.538925252383345,1.454545454545455,0.3250304809663282,-0.04,5.733667477162185,5.038956757069665,0.3003472222222221,0,23.48738561564636,1.787472375890056,5.023569920549402,0.0,0.0,0.5620664127719119,0.0,2.5391930577737,0,0,1.940003547175709,-2.547052669565891,6.621180555555556,56.27864787604024,9.531930652599877,0.0003654170496190726,-2.552993476724806,17.75371813848418,3.059027777777777,0,0.0,1.9139,0.01618411201662093,62,44.0638549899394,5.023569920549402,0.0,0.0,0.6456855579184794
6.999635521070493,6.041840829147961,1.636363636363636,0.3271861338567888,-0.04,5.733667477162185,4.993156604020246,0.5859259259259259,0,29.40529166180775,1.979916849484787,5.082482904638631,0.0,0.0,0.5607454125726653,0.0,2.523969453992179,0,0,1.907860171488034,-2.527790950210241,6.167037037037037,55.77573229927562,9.542292990918316,0.0003492943488164301,-2.517780153026266,23.67162418464557,4.006574074074074,0,0.0,1.7698,0.009599060274319763,62,38.14594894377801,5.082482904638631,0.0,0.0,-0.09361096147026633
14.5681694601301,22.79125986412031,2.090909090909091,0.3885191219767066,-0.34,0.0,5.131435083020992,0.117708923847317,1,29.08661465404235,2.756750716908739,9.431463682936613,0.0,0.0,0.7721078355544777,5.601050810983688,2.554856984658141,0,2,1.438857067604369,-2.575303575531223,-0.1409744661753589,75.03819716805366,9.526279335509718,-0.06196618349311333,-2.615530012450852,30.71929616732276,3.232661131582262,0,7.342836750440918,3.898100000000003,0.07822806225715294,124,76.85693902292098,9.431463682936613,0.0,0.0,1.0221729789511913
15.87273549723936,38.14093721740529,2.28,0.4927029063230549,-1.46,18.9474518152002,5.539676489486705,0.0940661743092297,1,11.83581209232279,2.58604410649069,9.069657878632821,0.0,0.0,0.8965733964405183,5.601050810983688,2.493017186107446,0,0,1.932394158044765,-2.492631356502737,0.2223638274754345,43.37947212032425,9.683357218258113,-0.1973857771939412,-2.510467624366919,24.82591636047502,2.635806416957661,0,4.213794831778237,3.729600000000003,0.2027772128106947,140,57.33974447756557,9.069657878632821,0.0,22.76992102957268,1.2335871528876006
15.98308579955585,49.35143099999429,2.269230769230769,0.4927029063228963,-1.76,18.9474518152002,5.540130987963127,0.1393616150163772,0,5.917906046161393,2.623591923271753,8.84469352078559,0.0,0.0,0.8000354586064138,17.8089835864803,2.483712141483995,0,1,1.985422777244497,-2.490395588443562,0.7470597707951163,43.53758618099674,9.7023234083906,-0.2061256023715621,-2.545342173825653,11.13655602176626,1.43994000377929,0,3.709720757704163,2.620500000000001,0.2027772128110117,144,50.60206761946186,8.84469352078559,0.0,22.486197748785,0.38436290640656895
15.98308579955585,49.35143099999429,2.269230769230769,0.4927029063228963,-1.76,18.9474518152002,5.540130987963127,0.1393616150163772,0,5.917906046161393,2.623591923271753,8.84469352078559,0.0,0.0,0.8000354586064138,17.8089835864803,2.483712141483995,0,1,1.985422777244497,-2.490395588443562,0.7470597707951163,43.53758618099674,9.7023234083906,-0.2061256023715621,-2.545342173825653,11.13655602176626,1.43994000377929,0,3.709720757704163,2.620500000000001,0.2027772128110117,144,50.60206761946186,8.84469352078559,0.0,22.486197748785,-0.008855563996212712
15.98308579955585,49.35143099999429,2.269230769230769,0.4927029063228963,-1.76,18.9474518152002,5.540130987963127,0.1393616150163772,0,5.917906046161393,2.623591923271753,8.84469352078559,0.0,0.0,0.8000354586064138,17.8089835864803,2.483712141483995,0,1,1.985422777244497,-2.490395588443562,0.7470597707951163,43.53758618099674,9.7023234083906,-0.2061256023715621,-2.545342173825653,11.13655602176626,1.43994000377929,0,3.709720757704163,2.620500000000001,0.2027772128110117,144,50.60206761946186,8.84469352078559,0.0,22.486197748785,0.0
15.98308579955585,49.35143099999429,2.269230769230769,0.4927029063228963,-1.76,18.9474518152002,5.540130987963127,0.1393616150163772,0,5.917906046161393,2.623591923271753,8.84469352078559,0.0,0.0,0.8000354586064138,17.8089835864803,2.483712141483995,0,1,1.985422777244497,-2.490395588443562,0.7470597707951163,43.53758618099674,9.7023234083906,-0.2061256023715621,-2.545342173825653,11.13655602176626,1.43994000377929,0,3.709720757704163,2.620500000000001,0.2027772128110117,144,50.60206761946186,8.84469352078559,0.0,22.486197748785,0.25385091796851206
15.24297898524244,38.64385279416992,2.32,0.492702904739005,-1.98,18.9474518152002,5.541313402595404,0.1638791257243635,0,5.917906046161393,2.629577133533492,8.474640113628885,0.0,0.0,0.8467213379100113,6.103966387748303,2.463677651213041,0,1,1.945784268317048,-2.426687050647295,2.991573961502263,43.03467060423213,9.763159407986471,-0.1110029094002907,-2.437075226971928,23.13048217476154,1.899666950113379,0,6.185618811370073,3.425700000000003,0.2027772159800581,136,38.07727960878755,8.474640113628885,0.0,22.5620323812491,0.19061179781360493
7.369061139355242,35.97450207179502,2.933333333333333,0.4551840359681263,-1.97,0.0,7.979888580021962,0.07865740740740756,0,0.0,2.611818581616872,3.67049933459767,24.81469395628622,4.794537184071822,0.415353915052469,16.30044072170471,2.075329315516728,0,0,2.781634662118296,-1.889757882873918,-0.9013425925925922,11.17908023232907,10.70889852998146,-0.3913513088497612,-2.200870449631476,4.515397893615622,-0.7268490173847317,0,0.0,-0.5573000000000004,0.3576001704189179,78,5.156436481820707,4.895244205989259,5.777653723919194,0.816435185185185,0.1726307269461747
7.777309429819105,40.18340056395948,2.8125,0.4551840476306154,-2.17,0.0,7.836272958662425,0.09648148148148117,0,0.0,2.617738830171671,3.837166001264336,24.593465765936,9.00343567623629,0.4987254241432896,27.10000976460901,2.004875748307583,0,0,2.79582007656927,-1.889817264610682,-1.025046296296296,4.923311048817671,10.70889852864594,-0.3913515430362843,-2.202013972813937,0.0,-0.9938561350466111,0,0.0,-1.5418,0.3576001704188632,84,5.156436481820707,5.395244205989259,5.777653723919194,11.70230489417989,0.0
8.07616792054179,35.47158649503041,3.0,0.4551840359733516,-1.97,0.0,7.986381905066934,0.0893981481481485,0,0.0,2.616834503009451,4.258032959915167,25.03825837742504,4.794537184071822,0.4504860680348116,16.30044072170471,2.112119366963542,0,0,2.649094616824277,-1.890746522661959,-0.8942564247921394,10.67616465556446,10.70889842413533,-0.3913513223130267,-2.200955825241095,10.26825150036241,0.02558807319224066,0,1.901668083900227,-0.1672000000000004,0.3576001704189179,84,12.08017368151133,5.243631519568656,5.777653723919194,0.836435185185185,0.0
8.484416211005653,39.68048498719487,2.882352941176471,0.4551840476361605,-2.17,0.0,7.84324599319118,0.06652966742252397,0,0.0,2.723675398317384,4.424699626581834,24.81703018707483,9.00343567623629,0.5415630817283741,27.10000976460901,2.02108114900061,0,0,2.7040603070797,-1.891661342295335,-1.017960128495843,4.923311048817671,10.70889842235739,-0.3913515541976544,-2.202444836284562,0.0,-0.6997523778029726,0,1.657069318468128,-1.1517,0.3576001704188632,90,12.08017368151133,5.743631519568656,5.777653723919194,12.09036044973545,0.0
15.15389835142416,31.8700505981992,2.535714285714286,0.5070527895332472,-3.33,10.47053043096223,7.133649191941556,0.03296485260770998,1,0.0,3.151722479584181,8.27905751368432,29.26639688343963,9.589074368143644,0.5634649985307963,22.74064523378284,2.594198343297164,0,3,2.073982767150755,-2.27528889092598,4.519759261601797,20.77121159907187,9.705737520837186,-0.1232564157227373,-2.384109663034403,11.33678587793474,-2.319742799004611,0,4.160013304513214,2.62972,0.1878041366942846,144,26.18620206846865,9.158710324939214,0.0,5.832868480725624,0.9472936494839971
15.15389835142416,31.8700505981992,2.535714285714286,0.5070527895332472,-3.33,10.47053043096223,7.133649191941556,0.03296485260770998,0,0.0,3.151722479584181,8.27905751368432,29.26639688343963,9.589074368143644,0.5634649985307963,22.74064523378284,2.594198343297164,0,3,2.073982767150755,-2.27528889092598,4.519759261601797,20.77121159907187,9.705737520837186,-0.1232564157227373,-2.384109663034403,11.33678587793474,-2.319742799004611,0,4.160013304513214,2.62972,0.1878041366942846,144,26.18620206846865,9.158710324939214,0.0,5.832868480725624,0.7191733904243057
13.72012569369541,34.16967159328915,2.56,0.507052637653183,-3.09,9.473725907600098,6.255669906748149,0.04194633408919168,0,0.0,3.040782242869935,7.64153726126926,37.02211514235324,14.38361155221547,0.7486972926786009,22.74064523378284,2.580758402595477,0,3,2.069629173148584,-2.274723200241312,-1.261094576719575,20.77121159907187,9.70610508790224,-0.1232586731448861,-2.384187163715035,0.0,-2.007901601998822,0,4.063190271478961,1.79352,0.2072292826018239,128,26.18620206846865,7.64153726126926,0.0,11.03923388028051,0.5141048209728325
13.72012569369541,34.16967159328915,2.56,0.507052637653183,-3.09,9.473725907600098,6.255669906748149,0.04194633408919168,0,0.0,3.040782242869935,7.64153726126926,37.02211514235324,14.38361155221547,0.7486972926786009,22.74064523378284,2.580758402595477,0,3,2.069629173148584,-2.274723200241312,-1.261094576719575,20.77121159907187,9.70610508790224,-0.1232586731448861,-2.384187163715035,0.0,-2.007901601998822,0,4.063190271478961,1.79352,0.2072292826018239,128,26.18620206846865,7.64153726126926,0.0,11.03923388028051,0.7053568029974194
16.73066827973123,27.56278962877623,2.548387096774194,0.5070522313496421,-4.069999999999999,13.89087684465344,6.260325066680119,0.00867052994037154,0,0.0,3.389193747288051,9.425951357391657,38.39978159156075,14.38361155221547,0.5595471009483212,28.52389018014777,2.589975241967012,0,4,1.738138325460191,-2.274606375433399,-1.61837051944668,32.90394573599509,9.705943400688922,-0.1232609828340251,-2.384187017749199,0.0,-2.210309496106595,0,4.196610292730942,3.427620000000002,0.2354022538880444,156,26.18620206846865,9.425951357391657,0.0,16.78927289798796,0.47712125471966244
18.80801854892085,34.67258717005376,2.5,0.507052231349826,-4.329999999999999,14.21058886140015,6.260601025049157,0.007461299589727188,0,0.0,3.271687638728724,10.47050585538815,38.85016447078979,14.38361155221547,0.523804519384163,28.52389018014777,2.590634485896195,0,4,1.703659560825636,-2.274615545844191,-1.018684838138368,32.91359877436737,9.705931377572867,-0.1232616783995431,-2.38418702261416,0.0,-2.041067458412575,0,4.215869311672467,3.843220000000002,0.235282061418513,172,26.18620206846865,10.47050585538815,0.0,17.0847224943513,0.8394209071225662
17.77773473146622,27.56278962877623,2.393939393939394,0.5070522313498261,-3.649999999999999,9.473725907600098,9.103000693380599,0.01665910808767901,1,0.0,3.2293133713133,10.04113259205326,38.6920702863005,14.38361155221547,0.4500585468099279,28.52389018014777,2.590146706709957,0,4,1.696536470284495,-2.274612883499236,-0.8150886070298919,44.54341733452597,9.705933000002444,-0.1232607969008598,-2.384187019741869,10.03617100752941,-2.398515561392387,0,4.237487257575619,4.597120000000003,0.2352796103455349,166,26.18620206846865,10.83413086161062,0.0,12.59563624990856,1.1249387366083
20.81876131414649,45.19444871901206,2.578947368421053,0.5070527895332472,-4.64,9.473725907600098,7.135698818848809,0.01748718654250658,1,5.101407525739723,3.458639649766527,11.44460284192317,30.05569153788831,15.01486576525403,0.203900726056802,22.74064523378284,2.595173555948036,0,3,1.529400118159885,-2.275294875888516,2.389862604234151,50.60013136461531,9.705737062744225,-0.1232596957268629,-2.384109630042858,11.3129633249809,-1.686023280206157,0,4.178204070173221,4.502120000000003,0.2033818461883174,194,26.18620206846865,12.32425565317807,0.0,11.11356754441695,1.1312789146393192
19.78847749669185,38.08465117773452,2.594594594594595,0.5070527895332472,-4.51,4.736862953800049,7.13569688982743,0.007439352120295784,0,5.101407525739723,3.418714923096406,11.02121264273199,29.94645866809569,15.01486576525403,0.2163241089904817,28.3137497638521,2.595107357142053,0,3,1.558677056500344,-2.275294868607989,2.003915798189527,38.46739722769209,9.70573707630262,-0.1232597536641428,-2.384109629493229,6.923737199690624,-2.905167531816989,0,4.128160571212003,4.632620000000002,0.2033818461882635,188,26.18620206846865,11.90086545398689,0.0,19.00960165064758,0.8255759003117816
19.53440910361774,24.51288281736655,1.321428571428571,0.2935255147973819,-0.66,9.984809465271338,5.94451857322285,0.3872247872728121,1,43.48058343518124,3.150502892205044,12.20422612095181,10.1881924437462,9.984809465271338,0.4173618732617801,0.0,2.644697757474545,0,0,1.164037575501787,-2.343082085132494,4.807589192862531,74.03236601452443,9.700469635810666,0.193480759150443,-2.322229234053284,24.92532490414794,1.764908477578238,3,16.98108651648622,7.121200000000009,0.03884365429851114,158,105.7506394274039,12.20422612095181,0.0,0.0,1.9500625495310053
17.41308876005809,24.51288281736655,1.4,0.2934540528091091,-0.66,9.984809465271338,5.94560714615163,0.3667306975782353,1,43.48058343518124,3.055483209798764,10.70422612095181,10.15734827727387,9.984809465271338,0.5639003581276442,0.0,2.644973317518493,0,0,1.345299525425677,-2.344818979443409,4.686063425995335,67.61154439159841,9.70021606463358,0.1934372577371191,-2.325013615450601,31.34614652707395,1.736505317206976,0,16.77530423652108,5.950900000000007,0.04060599258589202,140,86.48817455862581,10.70422612095181,0.0,0.0,1.481621755946339
20.94862266599083,24.51288281736655,1.266666666666667,0.2935255148336801,-0.66,9.984809465271338,5.944502023903319,0.3931326131596823,1,43.48058343518124,3.2070478987235,13.2042261209518,10.20068688168401,9.984809465271338,0.3437564012025575,0.0,2.644734523021206,0,0,1.082778955937214,-2.342777470442442,4.843239881778019,74.03236601452443,9.70051247718576,0.1934930591810876,-2.321929688574856,24.92532490414794,1.773883303674473,5,17.0357023530489,7.90140000000001,0.03884364516117312,170,118.5922826732559,13.2042261209518,0.0,0.0,1.2068258760318498
20.24151588480429,24.51288281736655,1.310344827586207,0.2935255148336137,-0.66,9.984809465271338,5.944501630845527,0.390602645354716,1,43.48058343518124,3.17926985320412,12.70422612095181,10.19472009788506,9.984809465271338,0.3778455055831542,0.0,2.644708711275066,0,0,1.120512909778165,-2.342884614287352,4.827851813732591,74.03236601452443,9.70049715960851,0.1935102089478292,-2.322030494033969,24.92532490414794,1.769975405362917,4,17.01201341019265,7.511300000000009,0.03884364519596072,164,112.1714610503299,12.70422612095181,0.0,0.0,1.7399286120149253
22.61767735120201,11.4233700055414,1.257142857142857,0.2572393015210201,-2.22,9.984809465271338,5.963447710669175,0.2704760518661459,0,43.48058343518124,3.337073624442143,13.86882537569647,10.3010198025079,9.984809465271338,0.4290384545075999,0.0,2.648473252120894,0,0,1.13667806407789,-2.342009125064716,9.0717826238612,103.0039156488389,9.70038553581742,0.193686506552366,-2.318892629384824,29.63140626461592,1.605177804776269,0,14.6923179140855,9.1148,0.06289745878380013,184,86.48817455862581,13.86882537569647,0.0,0.0,0.48412615628832095
22.31881886047933,11.4233700055414,1.257142857142857,0.4573791779576538,-2.419999999999999,14.72167241907139,5.963633588030918,0.2392260518661458,0,43.48058343518124,3.337073624442143,13.56996688497379,10.18990869139679,9.984809465271338,0.4399154244159055,0.0,2.64878228278003,0,0,1.13667806407789,-2.341981426347941,6.033338664104559,109.7216593163653,9.700415948571102,0.193686540716181,-2.318862773257647,47.55125155410974,3.240723679372919,0,14.56293519803611,9.3163,0.1270830306641318,184,80.0673529356998,13.56996688497379,0.0,6.135893460779373,0.4559319556497244
23.77704979073702,24.51288281736655,1.117647058823529,0.2935255148336802,-0.66,9.984809465271338,5.944532507486998,0.3986498953527755,1,43.48058343518124,3.308307683373406,15.2042261209518,10.22094682197907,9.984809465271338,0.2403857090991051,0.0,2.644884556322964,0,0,0.9720976233670584,-2.342634676146287,4.878312567289029,74.03236601452443,9.700531676960344,0.1934985871117677,-2.321831629729495,24.92532490414794,1.782926596850721,9,17.09374221781326,9.4618,0.03884364516110912,194,144.2755691649599,15.2042261209518,0.0,0.0,1.6923330922594848
22.16740226547319,49.66525732229608,1.411764705882353,0.4636916078717346,-1.72,19.45853537287144,5.945348637991931,0.04631310973144487,1,43.48058343518124,3.29668735490467,13.3051797522557,33.59351471463767,19.57388383341498,0.3312106503240275,0.0,2.644480364491847,0,0,1.098624836944784,-2.342411642929258,3.558637837463641,61.1907227686724,9.700623102390816,-0.1495708972945292,-2.323815474092739,24.6774553381748,0.7100788172274438,0,15.6496431614268,5.427400000000006,0.3059373757936594,190,92.90899618155183,13.3051797522557,0.0,10.58717526343983,1.4115709115716386
9.50731136612228,23.9698507680369,2.571428571428572,0.3944520014094651,-0.37,5.106527394840706,5.938387526527397,0.1851936885865457,1,21.74029171759062,2.460061866260145,5.668340826492742,4.558402777777778,4.992404732635669,0.7199800082608603,0.0,2.634199871785286,0,0,2.269403886403777,-2.342113533646699,2.098616780045352,30.5953613843362,9.700626592641603,0.193345258615164,-2.322723887226434,5.917906046161393,0.8240211640211639,0,7.895705309901739,2.2659,0.06264156587505901,80,40.0336764678499,5.668340826492742,0.0,0.0,2.2676062401770314
